FAC_ID,YEAR,MONTH,TN_LOAD_KG_MO,TP_LOAD_KG_MO,FLOW_MGD,flow_source,NH4N_MG_L,NH4N_source,NO2NO3N_MG_L,NO2NO3N_source,TKN_MG_L,TKN_source,PO4_MG_L,PO4_source,TN_MG_L,TN_source,TP_MG_L,TP_source
WAG130034,2013,4,524.86,118.87,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2013,5,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2013,6,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2013,7,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2013,8,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2013,9,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2013,10,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2013,11,87.47,19.81,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2013,12,174.96,39.63,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2014,1,265.71,59.82,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2014,2,354.27,79.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2014,3,442.83,99.7,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2014,4,531.42,119.65,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2014,5,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2014,6,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2014,7,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2014,8,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2014,9,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2014,10,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2014,11,88.56,19.94,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2014,12,177.15,39.89,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2015,1,262.3,59.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2015,2,349.72,79.22,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2015,3,437.14,99.03,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2015,4,524.59,118.84,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2015,5,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2015,6,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2015,7,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2015,8,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2015,9,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2015,10,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2015,11,87.42,19.8,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2015,12,174.87,39.62,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2016,1,266.43,59.91,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2016,2,355.23,79.88,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2016,3,444.03,99.84,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2016,4,532.86,119.82,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2016,5,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2016,6,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2016,7,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2016,8,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2016,9,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2016,10,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2016,11,88.8,19.97,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2016,12,177.63,39.94,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2017,1,254.82,58.53,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2017,2,339.75,78.04,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2017,3,424.67,97.55,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2017,4,509.63,117.07,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2017,5,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2017,6,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2017,7,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2017,8,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2017,9,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2017,10,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2017,11,84.93,19.51,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2017,12,169.89,39.03,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2018,1,267.86,60.08,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2018,2,357.13,80.1,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2018,3,446.41,100.13,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2018,4,535.72,120.16,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2018,5,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2018,6,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2018,7,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2018,8,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2018,9,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2018,10,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2018,11,89.28,20.02,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2018,12,178.58,40.06,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2019,1,265.6,59.81,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2019,2,354.12,79.75,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2019,3,442.65,99.68,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2019,4,531.2,119.62,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2019,5,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2019,6,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2019,7,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2019,8,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2019,9,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2019,10,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2019,11,88.52,19.94,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2019,12,177.08,39.88,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2020,1,276.15,61.06,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2020,2,368.19,81.41,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2020,3,460.23,101.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2020,4,552.3,122.12,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2020,5,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2020,6,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2020,7,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2020,8,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2020,9,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2020,10,0,0,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2020,11,92.04,20.35,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG130034,2020,12,184.11,40.71,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2005,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2005,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2005,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2005,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2005,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2005,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2005,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2005,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2005,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2005,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2005,11,372.54,82.48,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2005,12,463.24,102.57,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2006,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2006,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2006,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2006,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2006,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2006,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2006,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2006,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2006,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2006,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2006,11,372.54,82.48,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2006,12,463.24,102.57,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2007,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2007,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2007,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2007,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2007,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2007,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2007,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2007,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2007,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2007,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2007,11,372.54,82.48,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2007,12,463.24,102.57,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2008,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2008,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2008,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2008,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2008,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2008,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2008,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2008,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2008,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2008,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2008,11,372.54,82.48,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2008,12,463.24,102.57,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2009,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2009,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2009,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2009,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2009,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2009,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2009,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2009,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2009,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2009,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2009,11,372.54,82.48,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2009,12,463.24,102.57,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2010,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2010,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2010,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2010,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2010,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2010,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2010,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2010,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2010,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2010,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2010,11,372.54,82.48,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2010,12,463.24,102.57,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2011,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2011,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2011,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2011,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2011,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2011,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2011,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2011,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2011,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2011,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2011,11,372.54,82.48,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2011,12,463.24,102.57,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2012,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2012,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2012,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2012,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2012,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2012,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2012,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2012,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2012,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2012,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2012,11,372.54,82.48,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2012,12,463.24,102.57,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2013,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2013,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2013,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2013,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2013,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2013,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2013,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2013,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2013,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2013,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2013,11,372.54,82.48,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2013,12,463.24,102.57,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2014,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2014,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2014,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2014,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2014,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2014,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2014,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2014,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2014,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2014,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2014,11,372.54,82.48,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2014,12,463.24,102.57,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2015,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2015,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2015,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2015,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2015,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2015,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2015,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2015,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2015,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2015,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2015,11,372.54,82.48,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2015,12,463.24,102.57,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2016,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2016,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2016,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2016,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2016,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2016,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2016,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2016,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2016,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2016,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2016,11,372.54,82.48,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2016,12,463.24,102.57,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2017,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2017,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2017,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2017,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2017,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2017,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2017,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2017,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2017,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2017,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2017,11,372.54,82.48,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2017,12,463.24,102.57,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2018,1,592.82,131.26,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2018,2,583.1,129.11,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2018,3,631.69,139.86,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2018,4,566.9,125.52,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2018,5,485.92,107.59,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2018,6,453.52,100.42,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2018,7,307.75,68.14,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2018,8,267.25,59.17,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2018,9,283.45,62.76,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
WAG131002,2018,10,320.71,71.01,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA,.,NA
