time,inlet,layer,DO_mgL
2017-08-23,carr (CRR001),bottom,5.653963088989258
2017-08-24,carr (CRR001),bottom,5.654647350311279
2017-08-25,carr (CRR001),bottom,5.622166633605957
2017-08-26,carr (CRR001),bottom,5.585506439208984
2017-08-27,carr (CRR001),bottom,5.473028182983398
2017-08-28,carr (CRR001),bottom,5.423941135406494
2017-08-29,carr (CRR001),bottom,5.36182165145874
2017-08-30,carr (CRR001),bottom,5.380207538604736
2017-08-31,carr (CRR001),bottom,5.421625137329102
2017-09-01,carr (CRR001),bottom,5.375659465789795
2017-09-02,carr (CRR001),bottom,5.387958526611328
2017-09-03,carr (CRR001),bottom,5.383663177490234
2017-09-04,carr (CRR001),bottom,5.375324726104736
2017-09-05,carr (CRR001),bottom,5.393723964691162
2017-09-06,carr (CRR001),bottom,5.399408340454102
2017-09-07,carr (CRR001),bottom,5.405757904052734
2017-09-08,carr (CRR001),bottom,5.404644966125488
2017-09-09,carr (CRR001),bottom,5.4453887939453125
2017-09-10,carr (CRR001),bottom,5.441500663757324
2017-09-11,carr (CRR001),bottom,5.4245500564575195
2017-09-12,carr (CRR001),bottom,5.397159576416016
2017-09-13,carr (CRR001),bottom,5.361808776855469
2017-09-14,carr (CRR001),bottom,5.266849994659424
2017-09-15,carr (CRR001),bottom,5.247230052947998
2017-09-16,carr (CRR001),bottom,5.245300769805908
2017-09-17,carr (CRR001),bottom,5.248221397399902
2017-09-18,carr (CRR001),bottom,5.251071929931641
2017-09-19,carr (CRR001),bottom,5.258472442626953
2017-09-20,carr (CRR001),bottom,5.243816375732422
2017-09-21,carr (CRR001),bottom,5.235639572143555
2017-09-22,carr (CRR001),bottom,5.207793712615967
2017-09-23,carr (CRR001),bottom,5.193979263305664
2017-09-24,carr (CRR001),bottom,5.14298152923584
2017-09-25,carr (CRR001),bottom,5.112995147705078
2017-09-26,carr (CRR001),bottom,5.086441993713379
2017-09-27,carr (CRR001),bottom,5.063418865203857
2017-09-28,carr (CRR001),bottom,5.064265251159668
2017-09-29,carr (CRR001),bottom,5.0403547286987305
2017-09-30,carr (CRR001),bottom,5.060349464416504
2017-10-01,carr (CRR001),bottom,5.110705852508545
2017-10-02,carr (CRR001),bottom,5.098732948303223
2017-10-03,carr (CRR001),bottom,5.1075663566589355
2017-10-04,carr (CRR001),bottom,5.11829137802124
2017-10-05,carr (CRR001),bottom,5.200799942016602
2017-10-06,carr (CRR001),bottom,5.152968883514404
2017-10-07,carr (CRR001),bottom,5.161947727203369
2017-10-08,carr (CRR001),bottom,5.219044208526611
2017-10-09,carr (CRR001),bottom,5.21006965637207
2017-10-10,carr (CRR001),bottom,5.242733478546143
2017-10-11,carr (CRR001),bottom,5.2265706062316895
2017-10-12,carr (CRR001),bottom,5.22420597076416
2017-10-13,carr (CRR001),bottom,5.223928928375244
2017-10-14,carr (CRR001),bottom,5.1916279792785645
2017-10-15,carr (CRR001),bottom,5.207817077636719
2017-10-16,carr (CRR001),bottom,5.255920886993408
2017-10-17,carr (CRR001),bottom,5.2965989112854
2017-10-18,carr (CRR001),bottom,5.1850996017456055
2017-10-19,carr (CRR001),bottom,5.133676052093506
2017-10-20,carr (CRR001),bottom,5.085081100463867
2017-10-21,carr (CRR001),bottom,5.121338844299316
2017-10-22,carr (CRR001),bottom,5.099765777587891
2017-10-23,carr (CRR001),bottom,5.183906555175781
2017-10-24,carr (CRR001),bottom,5.1478681564331055
2017-10-25,carr (CRR001),bottom,5.205252170562744
2017-10-26,carr (CRR001),bottom,5.194784641265869
2017-10-27,carr (CRR001),bottom,5.211559772491455
2017-10-28,carr (CRR001),bottom,5.20946741104126
2017-10-29,carr (CRR001),bottom,5.290706157684326
2017-10-30,carr (CRR001),bottom,5.358337879180908
2017-10-31,carr (CRR001),bottom,5.2961297035217285
2017-11-01,carr (CRR001),bottom,5.280118465423584
2017-11-02,carr (CRR001),bottom,5.315317153930664
2017-11-03,carr (CRR001),bottom,5.335586071014404
2017-11-04,carr (CRR001),bottom,5.320556640625
2017-11-05,carr (CRR001),bottom,5.305263042449951
2017-11-06,carr (CRR001),bottom,5.333101749420166
2017-11-07,carr (CRR001),bottom,5.297885417938232
2017-11-08,carr (CRR001),bottom,5.304914951324463
2017-11-09,carr (CRR001),bottom,5.432236671447754
2017-11-10,carr (CRR001),bottom,5.4529128074646
2017-11-11,carr (CRR001),bottom,5.425879001617432
2017-11-12,carr (CRR001),bottom,5.456948757171631
2017-11-13,carr (CRR001),bottom,5.449691295623779
2017-11-14,carr (CRR001),bottom,5.388371467590332
2017-11-15,carr (CRR001),bottom,5.39169454574585
2017-11-16,carr (CRR001),bottom,5.321407318115234
2017-11-17,carr (CRR001),bottom,5.302221775054932
2017-11-18,carr (CRR001),bottom,5.392215251922607
2017-11-19,carr (CRR001),bottom,5.470944881439209
2017-11-20,carr (CRR001),bottom,5.417815685272217
2017-11-21,carr (CRR001),bottom,5.497811794281006
2017-11-22,carr (CRR001),bottom,5.467853546142578
2017-11-23,carr (CRR001),bottom,5.481821060180664
2017-11-24,carr (CRR001),bottom,5.62313985824585
2017-11-25,carr (CRR001),bottom,5.603606224060059
2017-11-26,carr (CRR001),bottom,5.568903923034668
2017-11-27,carr (CRR001),bottom,5.595039367675781
2017-11-28,carr (CRR001),bottom,5.565858364105225
2017-11-29,carr (CRR001),bottom,5.73272180557251
2017-11-30,carr (CRR001),bottom,5.798050403594971
2017-12-01,carr (CRR001),bottom,5.81533145904541
2017-12-02,carr (CRR001),bottom,5.907924175262451
2017-12-03,carr (CRR001),bottom,5.8026652336120605
2017-12-04,carr (CRR001),bottom,5.914970874786377
2017-12-05,carr (CRR001),bottom,6.0474348068237305
2017-12-06,carr (CRR001),bottom,6.125845432281494
2017-12-07,carr (CRR001),bottom,6.2618584632873535
2017-12-08,carr (CRR001),bottom,6.426771640777588
2017-12-09,carr (CRR001),bottom,6.403297424316406
2017-12-10,carr (CRR001),bottom,6.513269901275635
2017-12-11,carr (CRR001),bottom,6.6049885749816895
2017-12-12,carr (CRR001),bottom,6.617693901062012
2017-12-13,carr (CRR001),bottom,6.73123836517334
2017-12-14,carr (CRR001),bottom,6.6306023597717285
2017-12-15,carr (CRR001),bottom,6.793097496032715
2017-12-16,carr (CRR001),bottom,6.732419013977051
2017-12-17,carr (CRR001),bottom,6.832165718078613
2017-12-18,carr (CRR001),bottom,7.032069206237793
2017-12-19,carr (CRR001),bottom,6.747705936431885
2017-12-20,carr (CRR001),bottom,6.604988098144531
2017-12-21,carr (CRR001),bottom,6.552162170410156
2017-12-22,carr (CRR001),bottom,6.655018329620361
2017-12-23,carr (CRR001),bottom,6.739780902862549
2017-12-24,carr (CRR001),bottom,6.7253899574279785
2017-12-25,carr (CRR001),bottom,6.8545241355896
2017-12-26,carr (CRR001),bottom,7.114464282989502
2017-12-27,carr (CRR001),bottom,7.198225498199463
2017-12-28,carr (CRR001),bottom,7.2154035568237305
2017-12-29,carr (CRR001),bottom,7.21691370010376
2017-12-30,carr (CRR001),bottom,6.952582836151123
2017-12-31,carr (CRR001),bottom,6.959479808807373
2017-01-01,sinclair (SIN001),surface,7.871287092525787
2017-01-02,sinclair (SIN001),surface,7.998067656995114
2017-01-03,sinclair (SIN001),surface,8.005432081053549
2017-01-04,sinclair (SIN001),surface,8.080027969592688
2017-01-05,sinclair (SIN001),surface,8.135800724018173
2017-01-06,sinclair (SIN001),surface,8.118125946479216
2017-01-07,sinclair (SIN001),surface,8.15278188986536
2017-01-08,sinclair (SIN001),surface,8.159049357350503
2017-01-09,sinclair (SIN001),surface,8.18469407613463
2017-01-10,sinclair (SIN001),surface,8.184464245884245
2017-01-11,sinclair (SIN001),surface,8.311049915865382
2017-01-12,sinclair (SIN001),surface,8.252355960195807
2017-01-13,sinclair (SIN001),surface,8.191265040768762
2017-01-14,sinclair (SIN001),surface,8.152867712049376
2017-01-15,sinclair (SIN001),surface,8.1505920419238
2017-01-16,sinclair (SIN001),surface,8.130084152290197
2017-01-17,sinclair (SIN001),surface,8.136921909781393
2017-01-18,sinclair (SIN001),surface,8.193261128676456
2017-01-19,sinclair (SIN001),surface,8.169233012655678
2017-01-20,sinclair (SIN001),surface,8.106181006713872
2017-01-21,sinclair (SIN001),surface,8.105714349035562
2017-01-22,sinclair (SIN001),surface,8.082908548832759
2017-01-23,sinclair (SIN001),surface,8.056054286011866
2017-01-24,sinclair (SIN001),surface,8.081576752445708
2017-01-25,sinclair (SIN001),surface,8.002086641279087
2017-01-26,sinclair (SIN001),surface,7.911914848763632
2017-01-27,sinclair (SIN001),surface,7.858156077990003
2017-01-28,sinclair (SIN001),surface,7.835083392956746
2017-01-29,sinclair (SIN001),surface,7.909654990519675
2017-01-30,sinclair (SIN001),surface,7.952878678893417
2017-01-31,sinclair (SIN001),surface,8.011416266757047
2017-02-01,sinclair (SIN001),surface,8.203137246364552
2017-02-02,sinclair (SIN001),surface,8.305436165366073
2017-02-03,sinclair (SIN001),surface,8.210520423199293
2017-02-04,sinclair (SIN001),surface,8.219664780262468
2017-02-05,sinclair (SIN001),surface,8.315840056045745
2017-02-06,sinclair (SIN001),surface,8.287923313053783
2017-02-07,sinclair (SIN001),surface,8.298370403931278
2017-02-08,sinclair (SIN001),surface,8.330465574947048
2017-02-09,sinclair (SIN001),surface,8.349940870899632
2017-02-10,sinclair (SIN001),surface,8.383267130263503
2017-02-11,sinclair (SIN001),surface,8.367134798116918
2017-02-12,sinclair (SIN001),surface,8.329646213400205
2017-02-13,sinclair (SIN001),surface,8.324817442637539
2017-02-14,sinclair (SIN001),surface,8.317405882998505
2017-02-15,sinclair (SIN001),surface,8.346482505922625
2017-02-16,sinclair (SIN001),surface,8.341762299169567
2017-02-17,sinclair (SIN001),surface,8.298054419033598
2017-02-18,sinclair (SIN001),surface,8.400927641177041
2017-02-19,sinclair (SIN001),surface,8.464625817008189
2017-02-20,sinclair (SIN001),surface,8.57240136511619
2017-02-21,sinclair (SIN001),surface,8.771243564113327
2017-02-22,sinclair (SIN001),surface,9.026676391633005
2017-02-23,sinclair (SIN001),surface,9.113656946973729
2017-02-24,sinclair (SIN001),surface,9.228239291368244
2017-02-25,sinclair (SIN001),surface,9.348445220925887
2017-02-26,sinclair (SIN001),surface,9.371848005917649
2017-02-27,sinclair (SIN001),surface,9.263784333941821
2017-02-28,sinclair (SIN001),surface,9.229428953867302
2017-03-01,sinclair (SIN001),surface,9.143895157565067
2017-03-02,sinclair (SIN001),surface,9.023158164874207
2017-03-03,sinclair (SIN001),surface,8.97567180124204
2017-03-04,sinclair (SIN001),surface,8.89550562648611
2017-03-05,sinclair (SIN001),surface,8.871527795507003
2017-03-06,sinclair (SIN001),surface,8.911078703560138
2017-03-07,sinclair (SIN001),surface,8.81053115354517
2017-03-08,sinclair (SIN001),surface,8.781834943801872
2017-03-09,sinclair (SIN001),surface,8.812084794821986
2017-03-10,sinclair (SIN001),surface,8.898404216184133
2017-03-11,sinclair (SIN001),surface,8.764594701710765
2017-03-12,sinclair (SIN001),surface,8.868259882092213
2017-03-13,sinclair (SIN001),surface,8.901393133528119
2017-03-14,sinclair (SIN001),surface,8.868499483788101
2017-03-15,sinclair (SIN001),surface,8.764334607160277
2017-03-16,sinclair (SIN001),surface,8.744547723952012
2017-03-17,sinclair (SIN001),surface,8.785102388585722
2017-03-18,sinclair (SIN001),surface,8.780855283412029
2017-03-19,sinclair (SIN001),surface,8.891517719349226
2017-03-20,sinclair (SIN001),surface,9.364838833578881
2017-03-21,sinclair (SIN001),surface,10.01374094021909
2017-03-22,sinclair (SIN001),surface,10.437935129965291
2017-03-23,sinclair (SIN001),surface,10.371977221657644
2017-03-24,sinclair (SIN001),surface,10.400050472464642
2017-03-25,sinclair (SIN001),surface,9.811799415497664
2017-03-26,sinclair (SIN001),surface,9.546655452206071
2017-03-27,sinclair (SIN001),surface,9.453505659426238
2017-03-28,sinclair (SIN001),surface,9.244015023290668
2017-03-29,sinclair (SIN001),surface,8.99332762729793
2017-03-30,sinclair (SIN001),surface,8.961909165723453
2017-03-31,sinclair (SIN001),surface,9.139420370129141
2017-04-01,sinclair (SIN001),surface,9.159659826703503
2017-04-02,sinclair (SIN001),surface,9.145602333847421
2017-04-03,sinclair (SIN001),surface,9.483232479934173
2017-04-04,sinclair (SIN001),surface,10.07736939772765
2017-04-05,sinclair (SIN001),surface,10.327095308519029
2017-04-06,sinclair (SIN001),surface,10.37859412380368
2017-04-07,sinclair (SIN001),surface,10.359090497857828
2017-04-08,sinclair (SIN001),surface,9.393085947239186
2017-04-09,sinclair (SIN001),surface,9.319234643777435
2017-04-10,sinclair (SIN001),surface,9.420268794995874
2017-04-11,sinclair (SIN001),surface,9.354988585486511
2017-04-12,sinclair (SIN001),surface,9.542616549593099
2017-04-13,sinclair (SIN001),surface,9.507702551370144
2017-04-14,sinclair (SIN001),surface,9.294729094482888
2017-04-15,sinclair (SIN001),surface,9.266155763899159
2017-04-16,sinclair (SIN001),surface,9.544241385074567
2017-04-17,sinclair (SIN001),surface,9.774203020342947
2017-04-18,sinclair (SIN001),surface,9.792795902764396
2017-04-19,sinclair (SIN001),surface,9.776386501074347
2017-04-20,sinclair (SIN001),surface,9.82485788379583
2017-04-21,sinclair (SIN001),surface,9.988354340268138
2017-04-22,sinclair (SIN001),surface,10.263678500400385
2017-04-23,sinclair (SIN001),surface,10.144134372367056
2017-04-24,sinclair (SIN001),surface,9.945770932446708
2017-04-25,sinclair (SIN001),surface,9.853310843726785
2017-04-26,sinclair (SIN001),surface,9.711415383285987
2017-04-27,sinclair (SIN001),surface,9.648554780680696
2017-04-28,sinclair (SIN001),surface,9.772078434912489
2017-04-29,sinclair (SIN001),surface,9.798364702954283
2017-04-30,sinclair (SIN001),surface,9.664321989085789
2017-05-01,sinclair (SIN001),surface,9.782157383511976
2017-05-02,sinclair (SIN001),surface,9.741909663909482
2017-05-03,sinclair (SIN001),surface,9.71964611610742
2017-05-04,sinclair (SIN001),surface,9.819550185681017
2017-05-05,sinclair (SIN001),surface,9.841717855267783
2017-05-06,sinclair (SIN001),surface,9.792126501197911
2017-05-07,sinclair (SIN001),surface,10.049307964327792
2017-05-08,sinclair (SIN001),surface,10.453045475721522
2017-05-09,sinclair (SIN001),surface,11.288050767912113
2017-05-10,sinclair (SIN001),surface,11.785702269498088
2017-05-11,sinclair (SIN001),surface,11.850460570649469
2017-05-12,sinclair (SIN001),surface,11.158439992307388
2017-05-13,sinclair (SIN001),surface,10.835233367657791
2017-05-14,sinclair (SIN001),surface,10.503596079587409
2017-05-15,sinclair (SIN001),surface,10.209845290860887
2017-05-16,sinclair (SIN001),surface,10.060363935749194
2017-05-17,sinclair (SIN001),surface,10.122605384710257
2017-05-18,sinclair (SIN001),surface,10.258128264766732
2017-05-19,sinclair (SIN001),surface,10.754576380921362
2017-05-20,sinclair (SIN001),surface,11.346560445719646
2017-05-21,sinclair (SIN001),surface,12.13627401265313
2017-05-22,sinclair (SIN001),surface,12.655974584960713
2017-05-23,sinclair (SIN001),surface,12.906887578330679
2017-05-24,sinclair (SIN001),surface,12.613092649844434
2017-05-25,sinclair (SIN001),surface,12.565663503736939
2017-05-26,sinclair (SIN001),surface,12.939808499912512
2017-05-27,sinclair (SIN001),surface,12.830529918348324
2017-05-28,sinclair (SIN001),surface,12.613643635330886
2017-05-29,sinclair (SIN001),surface,12.179811293534417
2017-05-30,sinclair (SIN001),surface,11.527944604250301
2017-05-31,sinclair (SIN001),surface,11.251030710533865
2017-06-01,sinclair (SIN001),surface,11.07594277076836
2017-06-02,sinclair (SIN001),surface,10.447007398753092
2017-06-03,sinclair (SIN001),surface,10.478486815157277
2017-06-04,sinclair (SIN001),surface,10.763342312856945
2017-06-05,sinclair (SIN001),surface,11.201511223683935
2017-06-06,sinclair (SIN001),surface,11.884627021290262
2017-06-07,sinclair (SIN001),surface,12.313408353010423
2017-06-08,sinclair (SIN001),surface,12.319419123696749
2017-06-09,sinclair (SIN001),surface,11.238633051645042
2017-06-10,sinclair (SIN001),surface,10.835893087549637
2017-06-11,sinclair (SIN001),surface,10.696217523231386
2017-06-12,sinclair (SIN001),surface,10.607875937355589
2017-06-13,sinclair (SIN001),surface,10.473317268800255
2017-06-14,sinclair (SIN001),surface,10.505892305171118
2017-06-15,sinclair (SIN001),surface,10.410833490929496
2017-06-16,sinclair (SIN001),surface,10.072152562642723
2017-06-17,sinclair (SIN001),surface,9.995985714783357
2017-06-18,sinclair (SIN001),surface,9.958927871116458
2017-06-19,sinclair (SIN001),surface,9.975631248874327
2017-06-20,sinclair (SIN001),surface,10.336578248459805
2017-06-21,sinclair (SIN001),surface,10.552186706242596
2017-06-22,sinclair (SIN001),surface,10.787592846356311
2017-06-23,sinclair (SIN001),surface,11.080295435295868
2017-06-24,sinclair (SIN001),surface,11.259181122367387
2017-06-25,sinclair (SIN001),surface,11.310504432014133
2017-06-26,sinclair (SIN001),surface,11.241990960779813
2017-06-27,sinclair (SIN001),surface,10.469124228237568
2017-06-28,sinclair (SIN001),surface,10.208697084448241
2017-06-29,sinclair (SIN001),surface,9.917824120655219
2017-06-30,sinclair (SIN001),surface,10.06034756744402
2017-07-01,sinclair (SIN001),surface,10.180964133558646
2017-07-02,sinclair (SIN001),surface,10.28081715804528
2017-07-03,sinclair (SIN001),surface,10.953807030268882
2017-07-04,sinclair (SIN001),surface,11.55868632251209
2017-07-05,sinclair (SIN001),surface,12.261056574272414
2017-07-06,sinclair (SIN001),surface,12.806996256900451
2017-07-07,sinclair (SIN001),surface,12.589713702457987
2017-07-08,sinclair (SIN001),surface,12.553279402547181
2017-07-09,sinclair (SIN001),surface,12.17407386287943
2017-07-10,sinclair (SIN001),surface,11.880222510371553
2017-07-11,sinclair (SIN001),surface,11.798670615198844
2017-07-12,sinclair (SIN001),surface,11.686886003878307
2017-07-13,sinclair (SIN001),surface,11.388056378561751
2017-07-14,sinclair (SIN001),surface,11.165923739733909
2017-07-15,sinclair (SIN001),surface,11.129110329318314
2017-07-16,sinclair (SIN001),surface,10.95475603981839
2017-07-17,sinclair (SIN001),surface,11.026168041044205
2017-07-18,sinclair (SIN001),surface,11.144202390269202
2017-07-19,sinclair (SIN001),surface,11.065000402896821
2017-07-20,sinclair (SIN001),surface,10.778403669369599
2017-07-21,sinclair (SIN001),surface,10.465596183450007
2017-07-22,sinclair (SIN001),surface,10.265526138141793
2017-07-23,sinclair (SIN001),surface,9.785582803334266
2017-07-24,sinclair (SIN001),surface,9.713425691448874
2017-07-25,sinclair (SIN001),surface,9.72053912278186
2017-07-26,sinclair (SIN001),surface,9.662473208640828
2017-07-27,sinclair (SIN001),surface,9.44700668531843
2017-07-28,sinclair (SIN001),surface,9.388750752159574
2017-07-29,sinclair (SIN001),surface,9.474691907215265
2017-07-30,sinclair (SIN001),surface,9.576926249003437
2017-07-31,sinclair (SIN001),surface,9.692686247666524
2017-08-01,sinclair (SIN001),surface,10.03870851322362
2017-08-02,sinclair (SIN001),surface,10.480294590262867
2017-08-03,sinclair (SIN001),surface,10.698527469202784
2017-08-04,sinclair (SIN001),surface,10.90950768045002
2017-08-05,sinclair (SIN001),surface,10.646196560534708
2017-08-06,sinclair (SIN001),surface,10.41263699389308
2017-08-07,sinclair (SIN001),surface,10.300888868570357
2017-08-08,sinclair (SIN001),surface,10.039730930552254
2017-08-09,sinclair (SIN001),surface,9.843005578354846
2017-08-10,sinclair (SIN001),surface,9.70846172468204
2017-08-11,sinclair (SIN001),surface,9.497328011453229
2017-08-12,sinclair (SIN001),surface,9.19572009406711
2017-08-13,sinclair (SIN001),surface,8.907717179691403
2017-08-14,sinclair (SIN001),surface,8.807332976890304
2017-08-15,sinclair (SIN001),surface,8.833322362266493
2017-08-16,sinclair (SIN001),surface,8.801840371049108
2017-08-17,sinclair (SIN001),surface,8.736082206967499
2017-08-18,sinclair (SIN001),surface,8.731982529572539
2017-08-19,sinclair (SIN001),surface,8.773246391500376
2017-08-20,sinclair (SIN001),surface,8.672494405990856
2017-08-21,sinclair (SIN001),surface,8.57713178968583
2017-08-22,sinclair (SIN001),surface,8.440483254878327
2017-08-23,sinclair (SIN001),surface,8.345326057207522
2017-08-24,sinclair (SIN001),surface,8.252302659637353
2017-08-25,sinclair (SIN001),surface,8.119146218152004
2017-08-26,sinclair (SIN001),surface,8.198835459059936
2017-08-27,sinclair (SIN001),surface,8.273136932067963
2017-08-28,sinclair (SIN001),surface,8.309941095783952
2017-08-29,sinclair (SIN001),surface,8.417285579982732
2017-08-30,sinclair (SIN001),surface,8.144038744766144
2017-08-31,sinclair (SIN001),surface,8.208596198906413
2017-09-01,sinclair (SIN001),surface,8.37646070753306
2017-09-02,sinclair (SIN001),surface,8.704715990626319
2017-09-03,sinclair (SIN001),surface,8.73569935047813
2017-09-04,sinclair (SIN001),surface,8.682275317113127
2017-09-05,sinclair (SIN001),surface,8.795526443988358
2017-09-06,sinclair (SIN001),surface,8.584565770384351
2017-09-07,sinclair (SIN001),surface,8.22519350880212
2017-09-08,sinclair (SIN001),surface,8.06659793553821
2017-09-09,sinclair (SIN001),surface,7.891557523347459
2017-09-10,sinclair (SIN001),surface,7.414605857229287
2017-09-11,sinclair (SIN001),surface,7.406585013521222
2017-09-12,sinclair (SIN001),surface,7.489216769946019
2017-09-13,sinclair (SIN001),surface,7.499535980912467
2017-09-14,sinclair (SIN001),surface,7.450718079367625
2017-09-15,sinclair (SIN001),surface,7.634055392610118
2017-09-16,sinclair (SIN001),surface,7.54140469403819
2017-09-17,sinclair (SIN001),surface,7.496906758765793
2017-09-18,sinclair (SIN001),surface,7.349992524803711
2017-09-19,sinclair (SIN001),surface,7.201936173520275
2017-09-20,sinclair (SIN001),surface,7.039985896522792
2017-09-21,sinclair (SIN001),surface,7.071085052559047
2017-09-22,sinclair (SIN001),surface,7.073779008323311
2017-09-23,sinclair (SIN001),surface,7.050208652770997
2017-09-24,sinclair (SIN001),surface,7.015668311035052
2017-09-25,sinclair (SIN001),surface,7.029229917635485
2017-09-26,sinclair (SIN001),surface,6.886137171152955
2017-09-27,sinclair (SIN001),surface,6.995950159295502
2017-09-28,sinclair (SIN001),surface,7.095130280967677
2017-09-29,sinclair (SIN001),surface,7.300442070676369
2017-09-30,sinclair (SIN001),surface,7.065052547576856
2017-10-01,sinclair (SIN001),surface,7.109042975085438
2017-10-02,sinclair (SIN001),surface,7.165295050362675
2017-10-03,sinclair (SIN001),surface,7.499413177248879
2017-10-04,sinclair (SIN001),surface,7.645203239304193
2017-10-05,sinclair (SIN001),surface,7.542046823298439
2017-10-06,sinclair (SIN001),surface,7.372330060590823
2017-10-07,sinclair (SIN001),surface,7.448078819947532
2017-10-08,sinclair (SIN001),surface,7.450317466998371
2017-10-09,sinclair (SIN001),surface,7.428435036979755
2017-10-10,sinclair (SIN001),surface,7.369299841574497
2017-10-11,sinclair (SIN001),surface,7.3186454648249635
2017-10-12,sinclair (SIN001),surface,7.152249288468125
2017-10-13,sinclair (SIN001),surface,7.206784132627925
2017-10-14,sinclair (SIN001),surface,7.123647878155949
2017-10-15,sinclair (SIN001),surface,7.041744344497229
2017-10-16,sinclair (SIN001),surface,6.941941301337933
2017-10-17,sinclair (SIN001),surface,7.184373539850117
2017-10-18,sinclair (SIN001),surface,7.170368979204218
2017-10-19,sinclair (SIN001),surface,7.331978988545101
2017-10-20,sinclair (SIN001),surface,7.112823537628409
2017-10-21,sinclair (SIN001),surface,7.0640001920185975
2017-10-22,sinclair (SIN001),surface,7.050049050192172
2017-10-23,sinclair (SIN001),surface,6.982476022793211
2017-10-24,sinclair (SIN001),surface,7.018423595041483
2017-10-25,sinclair (SIN001),surface,7.014999662651785
2017-10-26,sinclair (SIN001),surface,7.11439560597581
2017-10-27,sinclair (SIN001),surface,7.471054740435281
2017-10-28,sinclair (SIN001),surface,7.7594933068042815
2017-10-29,sinclair (SIN001),surface,7.990465113739124
2017-10-30,sinclair (SIN001),surface,8.263527011365774
2017-10-31,sinclair (SIN001),surface,8.566354883095093
2017-11-01,sinclair (SIN001),surface,8.63780351595357
2017-11-02,sinclair (SIN001),surface,8.296659216929262
2017-11-03,sinclair (SIN001),surface,7.627813641934617
2017-11-04,sinclair (SIN001),surface,7.760604740716432
2017-11-05,sinclair (SIN001),surface,7.932352929526015
2017-11-06,sinclair (SIN001),surface,8.031765267346476
2017-11-07,sinclair (SIN001),surface,7.961020346907095
2017-11-08,sinclair (SIN001),surface,7.861611532903392
2017-11-09,sinclair (SIN001),surface,7.731943388391394
2017-11-10,sinclair (SIN001),surface,7.458821260050423
2017-11-11,sinclair (SIN001),surface,7.393141357477564
2017-11-12,sinclair (SIN001),surface,7.328272617835503
2017-11-13,sinclair (SIN001),surface,7.2486120833842715
2017-11-14,sinclair (SIN001),surface,7.4393461892241
2017-11-15,sinclair (SIN001),surface,7.415300029855968
2017-11-16,sinclair (SIN001),surface,7.4363332667036515
2017-11-17,sinclair (SIN001),surface,7.331952964112777
2017-11-18,sinclair (SIN001),surface,7.308759129724623
2017-11-19,sinclair (SIN001),surface,7.340575269106461
2017-11-20,sinclair (SIN001),surface,7.4122857763635555
2017-11-21,sinclair (SIN001),surface,7.286825982647224
2017-11-22,sinclair (SIN001),surface,7.304330641701844
2017-11-23,sinclair (SIN001),surface,7.308173821118901
2017-11-24,sinclair (SIN001),surface,7.145476842418538
2017-11-25,sinclair (SIN001),surface,7.114693193778211
2017-11-26,sinclair (SIN001),surface,7.152151649897903
2017-11-27,sinclair (SIN001),surface,7.087791042891349
2017-11-28,sinclair (SIN001),surface,7.082385730919442
2017-11-29,sinclair (SIN001),surface,7.177483718422257
2017-11-30,sinclair (SIN001),surface,7.209995811739114
2017-12-01,sinclair (SIN001),surface,7.354876254347874
2017-12-02,sinclair (SIN001),surface,7.516866771629994
2017-12-03,sinclair (SIN001),surface,7.515669036605822
2017-12-04,sinclair (SIN001),surface,7.594296954443829
2017-12-05,sinclair (SIN001),surface,7.662717358021908
2017-12-06,sinclair (SIN001),surface,7.903249909144124
2017-12-07,sinclair (SIN001),surface,8.101039527435452
2017-12-08,sinclair (SIN001),surface,8.174352783162028
2017-12-09,sinclair (SIN001),surface,8.192963002336317
2017-12-10,sinclair (SIN001),surface,8.16573367572931
2017-12-11,sinclair (SIN001),surface,8.19752391974692
2017-12-12,sinclair (SIN001),surface,8.17592955310265
2017-12-13,sinclair (SIN001),surface,8.134922287942631
2017-12-14,sinclair (SIN001),surface,8.211621127049046
2017-12-15,sinclair (SIN001),surface,8.131005145359325
2017-12-16,sinclair (SIN001),surface,8.078395108362686
2017-12-17,sinclair (SIN001),surface,8.139119561484767
2017-12-18,sinclair (SIN001),surface,8.094040166743435
2017-12-19,sinclair (SIN001),surface,8.095503476994766
2017-12-20,sinclair (SIN001),surface,8.087890592684483
2017-12-21,sinclair (SIN001),surface,8.150526541147016
2017-12-22,sinclair (SIN001),surface,8.080519492698112
2017-12-23,sinclair (SIN001),surface,8.265345662342877
2017-12-24,sinclair (SIN001),surface,8.449825255225038
2017-12-25,sinclair (SIN001),surface,8.420075279971625
2017-12-26,sinclair (SIN001),surface,8.374305050288598
2017-12-27,sinclair (SIN001),surface,8.344249160473574
2017-12-28,sinclair (SIN001),surface,8.372353910414462
2017-12-29,sinclair (SIN001),surface,8.34987361215498
2017-12-30,sinclair (SIN001),surface,8.281602694832149
2017-12-31,sinclair (SIN001),surface,8.43066961028748
2017-01-01,sinclair (SIN001),bottom,7.536046992668059
2017-01-02,sinclair (SIN001),bottom,7.6845373827184424
2017-01-03,sinclair (SIN001),bottom,7.73695303827622
2017-01-04,sinclair (SIN001),bottom,7.7911892686719035
2017-01-05,sinclair (SIN001),bottom,7.956813144157924
2017-01-06,sinclair (SIN001),bottom,7.983888453839466
2017-01-07,sinclair (SIN001),bottom,8.060152363235702
